session_key,meeting_key,team_name,track_name,starting_position,starting_compound,pit_stops,target_compound,air_temp_mean,air_temp_max,track_temp_mean,track_temp_max,humidity_mean,wind_speed_mean,rainfall_sum,rain_minutes_ratio
10029,1259,Alpine,Miami,17.0,SOFT,8,SOFT,27.974358974358967,28.8,41.015384615384605,46.9,63.05128205128205,2.519230769230769,0.0,0.0
10029,1259,Aston Martin,Miami,17.5,SOFT,6,SOFT,27.974358974358967,28.8,41.015384615384605,46.9,63.05128205128205,2.519230769230769,0.0,0.0
10029,1259,Ferrari,Miami,10.0,SOFT,11,SOFT,27.974358974358967,28.8,41.015384615384605,46.9,63.05128205128205,2.519230769230769,0.0,0.0
10029,1259,Haas F1 Team,Miami,14.0,SOFT,9,SOFT,27.974358974358967,28.8,41.015384615384605,46.9,63.05128205128205,2.519230769230769,0.0,0.0
10029,1259,Kick Sauber,Miami,14.5,SOFT,8,SOFT,27.974358974358967,28.8,41.015384615384605,46.9,63.05128205128205,2.519230769230769,0.0,0.0
10029,1259,McLaren,Miami,3.0,SOFT,11,SOFT,27.974358974358967,28.8,41.015384615384605,46.9,63.05128205128205,2.519230769230769,0.0,0.0
10029,1259,Mercedes,Miami,4.0,SOFT,14,SOFT,27.974358974358967,28.8,41.015384615384605,46.9,63.05128205128205,2.519230769230769,0.0,0.0
10029,1259,Racing Bulls,Miami,13.0,SOFT,10,SOFT,27.974358974358967,28.8,41.015384615384605,46.9,63.05128205128205,2.519230769230769,0.0,0.0
10029,1259,Red Bull Racing,Miami,5.5,SOFT,13,SOFT,27.974358974358967,28.8,41.015384615384605,46.9,63.05128205128205,2.519230769230769,0.0,0.0
10029,1259,Williams,Miami,6.5,SOFT,14,SOFT,27.974358974358967,28.8,41.015384615384605,46.9,63.05128205128205,2.519230769230769,0.0,0.0
10033,1259,Alpine,Miami,10.0,HARD,1,MEDIUM,26.573154362416112,28.0,38.69060402684564,45.2,63.02013422818792,1.0469798657718121,5.0,0.03355704697986577
10033,1259,Aston Martin,Miami,10.0,HARD,2,MEDIUM,26.573154362416112,28.0,38.69060402684564,45.2,63.02013422818792,1.0469798657718121,5.0,0.03355704697986577
10033,1259,Ferrari,Miami,10.0,HARD,2,MEDIUM,26.573154362416112,28.0,38.69060402684564,45.2,63.02013422818792,1.0469798657718121,5.0,0.03355704697986577
10033,1259,Haas F1 Team,Miami,10.0,HARD,1,MEDIUM,26.573154362416112,28.0,38.69060402684564,45.2,63.02013422818792,1.0469798657718121,5.0,0.03355704697986577
10033,1259,Kick Sauber,Miami,10.0,HARD,2,MEDIUM,26.573154362416112,28.0,38.69060402684564,45.2,63.02013422818792,1.0469798657718121,5.0,0.03355704697986577
10033,1259,McLaren,Miami,10.0,MEDIUM,2,HARD,26.573154362416112,28.0,38.69060402684564,45.2,63.02013422818792,1.0469798657718121,5.0,0.03355704697986577
10033,1259,Mercedes,Miami,10.0,HARD,2,MEDIUM,26.573154362416112,28.0,38.69060402684564,45.2,63.02013422818792,1.0469798657718121,5.0,0.03355704697986577
10033,1259,Racing Bulls,Miami,10.0,HARD,2,MEDIUM,26.573154362416112,28.0,38.69060402684564,45.2,63.02013422818792,1.0469798657718121,5.0,0.03355704697986577
10033,1259,Red Bull Racing,Miami,10.0,MEDIUM,2,HARD,26.573154362416112,28.0,38.69060402684564,45.2,63.02013422818792,1.0469798657718121,5.0,0.03355704697986577
10033,1259,Williams,Miami,10.0,MEDIUM,2,HARD,26.573154362416112,28.0,38.69060402684564,45.2,63.02013422818792,1.0469798657718121,5.0,0.03355704697986577
7763,1140,Alfa Romeo,Sakhir,10.0,MEDIUM,0,SOFT,26.835254237288133,31.5,36.44491525423729,44.0,26.076271186440678,2.0916949152542372,0.0,0.0
7763,1140,AlphaTauri,Sakhir,10.0,MEDIUM,0,SOFT,26.835254237288133,31.5,36.44491525423729,44.0,26.076271186440678,2.0916949152542372,0.0,0.0
7763,1140,Alpine,Sakhir,10.0,MEDIUM,0,TEST_UNKNOWN,26.835254237288133,31.5,36.44491525423729,44.0,26.076271186440678,2.0916949152542372,0.0,0.0
7763,1140,Aston Martin,Sakhir,10.0,MEDIUM,0,HARD,26.835254237288133,31.5,36.44491525423729,44.0,26.076271186440678,2.0916949152542372,0.0,0.0
7763,1140,Ferrari,Sakhir,10.0,MEDIUM,0,HARD,26.835254237288133,31.5,36.44491525423729,44.0,26.076271186440678,2.0916949152542372,0.0,0.0
7763,1140,Haas F1 Team,Sakhir,10.0,MEDIUM,0,HARD,26.835254237288133,31.5,36.44491525423729,44.0,26.076271186440678,2.0916949152542372,0.0,0.0
7763,1140,McLaren,Sakhir,10.0,MEDIUM,0,HARD,26.835254237288133,31.5,36.44491525423729,44.0,26.076271186440678,2.0916949152542372,0.0,0.0
7763,1140,Mercedes,Sakhir,10.0,MEDIUM,0,TEST_UNKNOWN,26.835254237288133,31.5,36.44491525423729,44.0,26.076271186440678,2.0916949152542372,0.0,0.0
7763,1140,Red Bull Racing,Sakhir,10.0,TEST_UNKNOWN,0,MEDIUM,26.835254237288133,31.5,36.44491525423729,44.0,26.076271186440678,2.0916949152542372,0.0,0.0
7763,1140,Williams,Sakhir,10.0,SOFT,0,MEDIUM,26.835254237288133,31.5,36.44491525423729,44.0,26.076271186440678,2.0916949152542372,0.0,0.0
7764,1140,Alfa Romeo,Sakhir,10.0,MEDIUM,0,SOFT,26.64199655765921,29.2,36.38468158347676,44.2,42.820998278829606,1.1542168674698794,0.0,0.0
7764,1140,AlphaTauri,Sakhir,10.0,MEDIUM,0,SOFT,26.64199655765921,29.2,36.38468158347676,44.2,42.820998278829606,1.1542168674698794,0.0,0.0
7764,1140,Alpine,Sakhir,10.0,MEDIUM,0,HARD,26.64199655765921,29.2,36.38468158347676,44.2,42.820998278829606,1.1542168674698794,0.0,0.0
7764,1140,Aston Martin,Sakhir,10.0,MEDIUM,0,SOFT,26.64199655765921,29.2,36.38468158347676,44.2,42.820998278829606,1.1542168674698794,0.0,0.0
7764,1140,Ferrari,Sakhir,10.0,MEDIUM,0,SOFT,26.64199655765921,29.2,36.38468158347676,44.2,42.820998278829606,1.1542168674698794,0.0,0.0
7764,1140,Haas F1 Team,Sakhir,10.0,MEDIUM,0,SOFT,26.64199655765921,29.2,36.38468158347676,44.2,42.820998278829606,1.1542168674698794,0.0,0.0
7764,1140,McLaren,Sakhir,10.0,MEDIUM,0,HARD,26.64199655765921,29.2,36.38468158347676,44.2,42.820998278829606,1.1542168674698794,0.0,0.0
7764,1140,Mercedes,Sakhir,10.0,MEDIUM,0,SOFT,26.64199655765921,29.2,36.38468158347676,44.2,42.820998278829606,1.1542168674698794,0.0,0.0
7764,1140,Red Bull Racing,Sakhir,10.0,MEDIUM,0,SOFT,26.64199655765921,29.2,36.38468158347676,44.2,42.820998278829606,1.1542168674698794,0.0,0.0
7764,1140,Williams,Sakhir,10.0,SOFT,0,MEDIUM,26.64199655765921,29.2,36.38468158347676,44.2,42.820998278829606,1.1542168674698794,0.0,0.0
7765,1141,Alfa Romeo,Sakhir,10.0,MEDIUM,0,SOFT,26.989285714285717,27.6,40.482142857142854,42.7,12.261904761904763,2.5797619047619045,0.0,0.0
7765,1141,AlphaTauri,Sakhir,10.0,MEDIUM,0,SOFT,26.989285714285717,27.6,40.482142857142854,42.7,12.261904761904763,2.5797619047619045,0.0,0.0
7765,1141,Alpine,Sakhir,10.0,MEDIUM,0,MEDIUM,26.989285714285717,27.6,40.482142857142854,42.7,12.261904761904763,2.5797619047619045,0.0,0.0
7765,1141,Aston Martin,Sakhir,10.0,MEDIUM,0,SOFT,26.989285714285717,27.6,40.482142857142854,42.7,12.261904761904763,2.5797619047619045,0.0,0.0
7765,1141,Ferrari,Sakhir,10.0,MEDIUM,0,MEDIUM,26.989285714285717,27.6,40.482142857142854,42.7,12.261904761904763,2.5797619047619045,0.0,0.0
7765,1141,Haas F1 Team,Sakhir,10.0,SOFT,0,SOFT,26.989285714285717,27.6,40.482142857142854,42.7,12.261904761904763,2.5797619047619045,0.0,0.0
7765,1141,McLaren,Sakhir,10.0,MEDIUM,0,SOFT,26.989285714285717,27.6,40.482142857142854,42.7,12.261904761904763,2.5797619047619045,0.0,0.0
7765,1141,Mercedes,Sakhir,10.0,MEDIUM,0,UNKNOWN,26.989285714285717,27.6,40.482142857142854,42.7,12.261904761904763,2.5797619047619045,0.0,0.0
7765,1141,Red Bull Racing,Sakhir,10.0,MEDIUM,0,SOFT,26.989285714285717,27.6,40.482142857142854,42.7,12.261904761904763,2.5797619047619045,0.0,0.0
7765,1141,Williams,Sakhir,10.0,HARD,0,MEDIUM,26.989285714285717,27.6,40.482142857142854,42.7,12.261904761904763,2.5797619047619045,0.0,0.0
7766,1141,Alfa Romeo,Sakhir,10.0,MEDIUM,0,SOFT,22.87294117647059,23.6,26.972941176470584,28.5,23.31764705882353,1.0823529411764705,0.0,0.0
7766,1141,AlphaTauri,Sakhir,10.0,MEDIUM,0,SOFT,22.87294117647059,23.6,26.972941176470584,28.5,23.31764705882353,1.0823529411764705,0.0,0.0
7766,1141,Alpine,Sakhir,10.0,SOFT,0,SOFT,22.87294117647059,23.6,26.972941176470584,28.5,23.31764705882353,1.0823529411764705,0.0,0.0
7766,1141,Aston Martin,Sakhir,10.0,MEDIUM,0,SOFT,22.87294117647059,23.6,26.972941176470584,28.5,23.31764705882353,1.0823529411764705,0.0,0.0
7766,1141,Ferrari,Sakhir,10.0,SOFT,0,SOFT,22.87294117647059,23.6,26.972941176470584,28.5,23.31764705882353,1.0823529411764705,0.0,0.0
7766,1141,Haas F1 Team,Sakhir,10.0,MEDIUM,0,SOFT,22.87294117647059,23.6,26.972941176470584,28.5,23.31764705882353,1.0823529411764705,0.0,0.0
7766,1141,McLaren,Sakhir,10.0,MEDIUM,0,SOFT,22.87294117647059,23.6,26.972941176470584,28.5,23.31764705882353,1.0823529411764705,0.0,0.0
7766,1141,Mercedes,Sakhir,10.0,SOFT,0,SOFT,22.87294117647059,23.6,26.972941176470584,28.5,23.31764705882353,1.0823529411764705,0.0,0.0
7766,1141,Red Bull Racing,Sakhir,10.0,MEDIUM,0,SOFT,22.87294117647059,23.6,26.972941176470584,28.5,23.31764705882353,1.0823529411764705,0.0,0.0
7766,1141,Williams,Sakhir,10.0,SOFT,0,HARD,22.87294117647059,23.6,26.972941176470584,28.5,23.31764705882353,1.0823529411764705,0.0,0.0
7767,1141,Alfa Romeo,Sakhir,10.0,SOFT,0,SOFT,28.0,28.5,40.57093023255815,42.0,19.8953488372093,1.7779069767441857,0.0,0.0
7767,1141,AlphaTauri,Sakhir,10.0,SOFT,0,SOFT,28.0,28.5,40.57093023255815,42.0,19.8953488372093,1.7779069767441857,0.0,0.0
7767,1141,Alpine,Sakhir,10.0,SOFT,0,SOFT,28.0,28.5,40.57093023255815,42.0,19.8953488372093,1.7779069767441857,0.0,0.0
7767,1141,Aston Martin,Sakhir,10.0,SOFT,0,SOFT,28.0,28.5,40.57093023255815,42.0,19.8953488372093,1.7779069767441857,0.0,0.0
7767,1141,Ferrari,Sakhir,10.0,SOFT,0,SOFT,28.0,28.5,40.57093023255815,42.0,19.8953488372093,1.7779069767441857,0.0,0.0
7767,1141,Haas F1 Team,Sakhir,10.0,MEDIUM,0,SOFT,28.0,28.5,40.57093023255815,42.0,19.8953488372093,1.7779069767441857,0.0,0.0
7767,1141,McLaren,Sakhir,10.0,SOFT,0,SOFT,28.0,28.5,40.57093023255815,42.0,19.8953488372093,1.7779069767441857,0.0,0.0
7767,1141,Mercedes,Sakhir,10.0,SOFT,0,SOFT,28.0,28.5,40.57093023255815,42.0,19.8953488372093,1.7779069767441857,0.0,0.0
7767,1141,Red Bull Racing,Sakhir,10.0,HARD,0,SOFT,28.0,28.5,40.57093023255815,42.0,19.8953488372093,1.7779069767441857,0.0,0.0
7767,1141,Williams,Sakhir,10.0,SOFT,0,UNKNOWN,28.0,28.5,40.57093023255815,42.0,19.8953488372093,1.7779069767441857,0.0,0.0
7768,1141,Alfa Romeo,Sakhir,12.5,SOFT,0,SOFT,23.879999999999995,24.7,28.085263157894722,29.8,21.652631578947368,0.6073684210526317,0.0,0.0
7768,1141,AlphaTauri,Sakhir,16.5,SOFT,0,SOFT,23.879999999999995,24.7,28.085263157894722,29.8,21.652631578947368,0.6073684210526317,0.0,0.0
7768,1141,Alpine,Sakhir,14.5,SOFT,0,SOFT,23.879999999999995,24.7,28.085263157894722,29.8,21.652631578947368,0.6073684210526317,0.0,0.0
7768,1141,Aston Martin,Sakhir,6.5,SOFT,0,SOFT,23.879999999999995,24.7,28.085263157894722,29.8,21.652631578947368,0.6073684210526317,0.0,0.0
7768,1141,Ferrari,Sakhir,3.5,MEDIUM,0,SOFT,23.879999999999995,24.7,28.085263157894722,29.8,21.652631578947368,0.6073684210526317,0.0,0.0
7768,1141,Haas F1 Team,Sakhir,13.5,SOFT,0,SOFT,23.879999999999995,24.7,28.085263157894722,29.8,21.652631578947368,0.6073684210526317,0.0,0.0
7768,1141,McLaren,Sakhir,14.5,SOFT,0,SOFT,23.879999999999995,24.7,28.085263157894722,29.8,21.652631578947368,0.6073684210526317,0.0,0.0
7768,1141,Mercedes,Sakhir,6.5,SOFT,0,SOFT,23.879999999999995,24.7,28.085263157894722,29.8,21.652631578947368,0.6073684210526317,0.0,0.0
7768,1141,Red Bull Racing,Sakhir,1.5,SOFT,0,SOFT,23.879999999999995,24.7,28.085263157894722,29.8,21.652631578947368,0.6073684210526317,0.0,0.0
7768,1141,Williams,Sakhir,15.5,SOFT,0,SOFT,23.879999999999995,24.7,28.085263157894722,29.8,21.652631578947368,0.6073684210526317,0.0,0.0
7773,1142,Alfa Romeo,Jeddah,10.0,HARD,0,SOFT,26.20240963855422,26.5,31.01927710843374,31.8,49.903614457831324,1.2349397590361444,0.0,0.0
7773,1142,AlphaTauri,Jeddah,10.0,HARD,0,SOFT,26.20240963855422,26.5,31.01927710843374,31.8,49.903614457831324,1.2349397590361444,0.0,0.0
7773,1142,Alpine,Jeddah,10.0,MEDIUM,0,SOFT,26.20240963855422,26.5,31.01927710843374,31.8,49.903614457831324,1.2349397590361444,0.0,0.0
7773,1142,Aston Martin,Jeddah,10.0,MEDIUM,0,SOFT,26.20240963855422,26.5,31.01927710843374,31.8,49.903614457831324,1.2349397590361444,0.0,0.0
7773,1142,Ferrari,Jeddah,10.0,MEDIUM,0,SOFT,26.20240963855422,26.5,31.01927710843374,31.8,49.903614457831324,1.2349397590361444,0.0,0.0
7773,1142,Haas F1 Team,Jeddah,10.0,HARD,0,SOFT,26.20240963855422,26.5,31.01927710843374,31.8,49.903614457831324,1.2349397590361444,0.0,0.0
7773,1142,McLaren,Jeddah,10.0,HARD,0,SOFT,26.20240963855422,26.5,31.01927710843374,31.8,49.903614457831324,1.2349397590361444,0.0,0.0
7773,1142,Mercedes,Jeddah,10.0,MEDIUM,0,SOFT,26.20240963855422,26.5,31.01927710843374,31.8,49.903614457831324,1.2349397590361444,0.0,0.0
7773,1142,Red Bull Racing,Jeddah,10.0,MEDIUM,0,SOFT,26.20240963855422,26.5,31.01927710843374,31.8,49.903614457831324,1.2349397590361444,0.0,0.0
7773,1142,Williams,Jeddah,10.0,HARD,0,SOFT,26.20240963855422,26.5,31.01927710843374,31.8,49.903614457831324,1.2349397590361444,0.0,0.0
7774,1142,Alfa Romeo,Jeddah,10.0,SOFT,0,SOFT,27.070731707317076,27.5,40.1719512195122,43.5,57.46341463414634,3.5353658536585364,0.0,0.0
7774,1142,AlphaTauri,Jeddah,10.0,MEDIUM,0,MEDIUM,27.070731707317076,27.5,40.1719512195122,43.5,57.46341463414634,3.5353658536585364,0.0,0.0
7774,1142,Alpine,Jeddah,10.0,SOFT,0,SOFT,27.070731707317076,27.5,40.1719512195122,43.5,57.46341463414634,3.5353658536585364,0.0,0.0
7774,1142,Aston Martin,Jeddah,10.0,MEDIUM,0,HARD,27.070731707317076,27.5,40.1719512195122,43.5,57.46341463414634,3.5353658536585364,0.0,0.0
7774,1142,Ferrari,Jeddah,10.0,MEDIUM,0,SOFT,27.070731707317076,27.5,40.1719512195122,43.5,57.46341463414634,3.5353658536585364,0.0,0.0
7774,1142,Haas F1 Team,Jeddah,10.0,MEDIUM,0,SOFT,27.070731707317076,27.5,40.1719512195122,43.5,57.46341463414634,3.5353658536585364,0.0,0.0
7774,1142,McLaren,Jeddah,10.0,MEDIUM,0,SOFT,27.070731707317076,27.5,40.1719512195122,43.5,57.46341463414634,3.5353658536585364,0.0,0.0
7774,1142,Mercedes,Jeddah,10.0,SOFT,0,SOFT,27.070731707317076,27.5,40.1719512195122,43.5,57.46341463414634,3.5353658536585364,0.0,0.0
7774,1142,Red Bull Racing,Jeddah,10.0,HARD,0,SOFT,27.070731707317076,27.5,40.1719512195122,43.5,57.46341463414634,3.5353658536585364,0.0,0.0
7774,1142,Williams,Jeddah,10.0,SOFT,0,SOFT,27.070731707317076,27.5,40.1719512195122,43.5,57.46341463414634,3.5353658536585364,0.0,0.0
7775,1142,Alfa Romeo,Jeddah,12.5,SOFT,0,SOFT,27.02375,27.4,31.666249999999998,32.4,44.7375,1.5474999999999999,0.0,0.0
7775,1142,AlphaTauri,Jeddah,17.0,SOFT,0,SOFT,27.02375,27.4,31.666249999999998,32.4,44.7375,1.5474999999999999,0.0,0.0
7775,1142,Alpine,Jeddah,7.5,SOFT,0,SOFT,27.02375,27.4,31.666249999999998,32.4,44.7375,1.5474999999999999,0.0,0.0
7775,1142,Aston Martin,Jeddah,3.5,SOFT,0,SOFT,27.02375,27.4,31.666249999999998,32.4,44.7375,1.5474999999999999,0.0,0.0
7775,1142,Ferrari,Jeddah,8.0,SOFT,0,SOFT,27.02375,27.4,31.666249999999998,32.4,44.7375,1.5474999999999999,0.0,0.0
7775,1142,Haas F1 Team,Jeddah,11.5,SOFT,0,SOFT,27.02375,27.4,31.666249999999998,32.4,44.7375,1.5474999999999999,0.0,0.0
7775,1142,McLaren,Jeddah,13.5,SOFT,0,SOFT,27.02375,27.4,31.666249999999998,32.4,44.7375,1.5474999999999999,0.0,0.0
7775,1142,Mercedes,Jeddah,5.0,SOFT,0,SOFT,27.02375,27.4,31.666249999999998,32.4,44.7375,1.5474999999999999,0.0,0.0
7775,1142,Red Bull Racing,Jeddah,8.0,SOFT,0,SOFT,27.02375,27.4,31.666249999999998,32.4,44.7375,1.5474999999999999,0.0,0.0
7775,1142,Williams,Jeddah,18.5,SOFT,0,SOFT,27.02375,27.4,31.666249999999998,32.4,44.7375,1.5474999999999999,0.0,0.0
7779,1142,Alfa Romeo,Jeddah,10.0,MEDIUM,0,HARD,26.09189189189189,26.4,31.79256756756757,34.3,57.79054054054054,1.772297297297297,0.0,0.0
7779,1142,AlphaTauri,Jeddah,10.0,MEDIUM,0,HARD,26.09189189189189,26.4,31.79256756756757,34.3,57.79054054054054,1.772297297297297,0.0,0.0
7779,1142,Alpine,Jeddah,10.0,MEDIUM,0,HARD,26.09189189189189,26.4,31.79256756756757,34.3,57.79054054054054,1.772297297297297,0.0,0.0
7779,1142,Aston Martin,Jeddah,10.0,MEDIUM,0,HARD,26.09189189189189,26.4,31.79256756756757,34.3,57.79054054054054,1.772297297297297,0.0,0.0
7779,1142,Ferrari,Jeddah,10.0,MEDIUM,0,HARD,26.09189189189189,26.4,31.79256756756757,34.3,57.79054054054054,1.772297297297297,0.0,0.0
7779,1142,Haas F1 Team,Jeddah,10.0,MEDIUM,0,HARD,26.09189189189189,26.4,31.79256756756757,34.3,57.79054054054054,1.772297297297297,0.0,0.0
7779,1142,McLaren,Jeddah,10.0,MEDIUM,0,HARD,26.09189189189189,26.4,31.79256756756757,34.3,57.79054054054054,1.772297297297297,0.0,0.0
7779,1142,Mercedes,Jeddah,10.0,HARD,0,MEDIUM,26.09189189189189,26.4,31.79256756756757,34.3,57.79054054054054,1.772297297297297,0.0,0.0
7779,1142,Red Bull Racing,Jeddah,10.0,MEDIUM,0,HARD,26.09189189189189,26.4,31.79256756756757,34.3,57.79054054054054,1.772297297297297,0.0,0.0
7779,1142,Williams,Jeddah,10.0,HARD,0,MEDIUM,26.09189189189189,26.4,31.79256756756757,34.3,57.79054054054054,1.772297297297297,0.0,0.0
7780,1143,Alfa Romeo,Melbourne,10.0,HARD,0,SOFT,18.069354838709682,18.8,32.34516129032258,36.7,61.83870967741935,1.1564516129032254,0.0,0.0
7780,1143,AlphaTauri,Melbourne,10.0,MEDIUM,0,SOFT,18.069354838709682,18.8,32.34516129032258,36.7,61.83870967741935,1.1564516129032254,0.0,0.0
7780,1143,Alpine,Melbourne,10.0,HARD,0,SOFT,18.069354838709682,18.8,32.34516129032258,36.7,61.83870967741935,1.1564516129032254,0.0,0.0
7780,1143,Aston Martin,Melbourne,10.0,HARD,0,MEDIUM,18.069354838709682,18.8,32.34516129032258,36.7,61.83870967741935,1.1564516129032254,0.0,0.0
7780,1143,Ferrari,Melbourne,10.0,HARD,0,SOFT,18.069354838709682,18.8,32.34516129032258,36.7,61.83870967741935,1.1564516129032254,0.0,0.0
7780,1143,Haas F1 Team,Melbourne,10.0,HARD,0,MEDIUM,18.069354838709682,18.8,32.34516129032258,36.7,61.83870967741935,1.1564516129032254,0.0,0.0
7780,1143,McLaren,Melbourne,10.0,HARD,0,MEDIUM,18.069354838709682,18.8,32.34516129032258,36.7,61.83870967741935,1.1564516129032254,0.0,0.0
7780,1143,Mercedes,Melbourne,10.0,MEDIUM,0,SOFT,18.069354838709682,18.8,32.34516129032258,36.7,61.83870967741935,1.1564516129032254,0.0,0.0
7780,1143,Red Bull Racing,Melbourne,10.0,MEDIUM,0,SOFT,18.069354838709682,18.8,32.34516129032258,36.7,61.83870967741935,1.1564516129032254,0.0,0.0
7780,1143,Williams,Melbourne,10.0,HARD,0,SOFT,18.069354838709682,18.8,32.34516129032258,36.7,61.83870967741935,1.1564516129032254,0.0,0.0
7781,1143,Alfa Romeo,Melbourne,10.0,MEDIUM,0,INTERMEDIATE,15.930487804878046,16.8,23.851219512195122,27.7,77.36585365853658,1.3231707317073171,35.0,0.4268292682926829
7781,1143,AlphaTauri,Melbourne,10.0,HARD,0,INTERMEDIATE,15.930487804878046,16.8,23.851219512195122,27.7,77.36585365853658,1.3231707317073171,35.0,0.4268292682926829
7781,1143,Alpine,Melbourne,10.0,HARD,0,INTERMEDIATE,15.930487804878046,16.8,23.851219512195122,27.7,77.36585365853658,1.3231707317073171,35.0,0.4268292682926829
7781,1143,Aston Martin,Melbourne,10.0,HARD,0,INTERMEDIATE,15.930487804878046,16.8,23.851219512195122,27.7,77.36585365853658,1.3231707317073171,35.0,0.4268292682926829
7781,1143,Ferrari,Melbourne,10.0,MEDIUM,0,INTERMEDIATE,15.930487804878046,16.8,23.851219512195122,27.7,77.36585365853658,1.3231707317073171,35.0,0.4268292682926829
7781,1143,Haas F1 Team,Melbourne,10.0,HARD,0,INTERMEDIATE,15.930487804878046,16.8,23.851219512195122,27.7,77.36585365853658,1.3231707317073171,35.0,0.4268292682926829
7781,1143,McLaren,Melbourne,10.0,HARD,0,INTERMEDIATE,15.930487804878046,16.8,23.851219512195122,27.7,77.36585365853658,1.3231707317073171,35.0,0.4268292682926829
7781,1143,Mercedes,Melbourne,10.0,HARD,0,INTERMEDIATE,15.930487804878046,16.8,23.851219512195122,27.7,77.36585365853658,1.3231707317073171,35.0,0.4268292682926829
7781,1143,Red Bull Racing,Melbourne,10.0,MEDIUM,0,INTERMEDIATE,15.930487804878046,16.8,23.851219512195122,27.7,77.36585365853658,1.3231707317073171,35.0,0.4268292682926829
7781,1143,Williams,Melbourne,10.0,SOFT,0,INTERMEDIATE,15.930487804878046,16.8,23.851219512195122,27.7,77.36585365853658,1.3231707317073171,35.0,0.4268292682926829
7782,1143,Alfa Romeo,Melbourne,10.0,MEDIUM,0,SOFT,14.895238095238094,15.5,23.510714285714283,26.1,59.654761904761905,1.4059523809523806,6.0,0.07142857142857142
7782,1143,AlphaTauri,Melbourne,10.0,SOFT,0,SOFT,14.895238095238094,15.5,23.510714285714283,26.1,59.654761904761905,1.4059523809523806,6.0,0.07142857142857142
7782,1143,Alpine,Melbourne,10.0,SOFT,0,SOFT,14.895238095238094,15.5,23.510714285714283,26.1,59.654761904761905,1.4059523809523806,6.0,0.07142857142857142
7782,1143,Aston Martin,Melbourne,10.0,MEDIUM,0,SOFT,14.895238095238094,15.5,23.510714285714283,26.1,59.654761904761905,1.4059523809523806,6.0,0.07142857142857142
7782,1143,Ferrari,Melbourne,10.0,SOFT,0,MEDIUM,14.895238095238094,15.5,23.510714285714283,26.1,59.654761904761905,1.4059523809523806,6.0,0.07142857142857142
7782,1143,Haas F1 Team,Melbourne,10.0,MEDIUM,0,SOFT,14.895238095238094,15.5,23.510714285714283,26.1,59.654761904761905,1.4059523809523806,6.0,0.07142857142857142
7782,1143,McLaren,Melbourne,10.0,MEDIUM,0,SOFT,14.895238095238094,15.5,23.510714285714283,26.1,59.654761904761905,1.4059523809523806,6.0,0.07142857142857142
7782,1143,Mercedes,Melbourne,10.0,SOFT,0,SOFT,14.895238095238094,15.5,23.510714285714283,26.1,59.654761904761905,1.4059523809523806,6.0,0.07142857142857142
